class,Source,Truth
中文学习者,在很小的国土[面积里]，人口逐渐增加了，不得不住在跟养鸡场一样一层一层堆（/垛）起来的这样的居住形态的公寓大楼里，虽然很便利在先，但是考虑到人的本质（/本性）和未来，这绝不是理想的居住空间。,在很小的国土面积里，人口逐渐增加，人们不得不住在跟养鸡场一样一层一层堆（/垛）起来的这样的居住形态的公寓大楼里，虽然很便利，但是考虑到人的本质（/本性）和未来，这绝不是理想的居住空间。
中文学习者,如果处于像吃不起饭那样的贫困的处境的话，我当然能理解腐败的原因，但是生活得很富裕的人却都堕落在了黑钱前，‘苹果箱子’的威力到底到了什么程度，使得大家都沦为这样子、这模样呢？,如果处于像吃不起饭那样的贫困的处境的话，我当然能理解腐败的原因，但是生活得很富裕的人却都堕落在了黑钱前，“苹果箱子”的威力到底到了什么程度，使得大家都沦为这模样呢？
中文学习者,*我想知道，回忆起把自己的名誉像命一样恪守来刚强（/刚直）地生活过的我们祖先的士人精神，作为沦为钱奴的后代，我们能站在哪里。,*我想知道，回忆起我们祖先的把自己的名誉像命一样恪守来刚强（/刚直）地生活的士人精神，作为沦为钱奴的后代，我们能站在哪里。
中文学习者,父母吃惊的跑过来扶起他，幸运的是孩子没有很大的伤口，但是，他们看到在头发之间冒尖出来的黄金碎片，才发现他们的孩子有装着黄金的脑子。,父母吃惊地跑过来扶起他，幸运的是孩子没有很大的伤口，但是，他们看到在头发之间冒出尖来的黄金碎片时，才发现他们的孩子有装着黄金的脑子。
中文学习者,现在农事也被以为像经营企业似的，因为要考虑到划得来划不来。,现在农事也被以为像经营企业似的，因为要考虑到划得来划不来。
中文学习者,人们靠近土地，而没有学会土地具有的那样的德和生命秩序，这对土地不好意思，而且也是辜负土地的恩的事情。,人们靠近土地，而没有学会土地具有的那样的德和生命秩序，这对土地不够尊重，而且也是辜负土地的恩情的事情。
中文学习者,一天我们有空儿，我们要去王府井参加，也买东西。,有一天我们有空儿，就去了王府井参观，还买了东西。
中文学习者,我小时，大人经常在屋子里、公交车上、以及火车车间上吸烟过。,我小时候，大人经常在屋子里、公交车上、以及火车车间上吸烟。
中文学习者,从今天到5月，礼拜天以外没有什么放假，怎么能开心地活呢？,从今天到5月，除了礼拜天以外没有什么假期了，怎么能开心地活呢？
中文学习者,上次我跟她见面的时候她说她想跟喜欢的男人吃饭，他们还没有男女朋友！,上次我跟她见面的时候她说她想跟喜欢的男人吃饭，他们还没有男女朋友！
中文学习者,"如果用过全日空的人请告诉我,对你们来说,他们的服务怎么样?","搭乘过全日空的人请告诉我,对你们来说,他们的服务怎么样?"
中文学习者,虽然他们觉得汉语很有意思的外语，他们也觉得四声太难。,虽然他们觉得汉语很有意思，但他们也觉得四声太难。
中文学习者,我还有生气，有的我的同学不想负责他们自己的目标。,我有点生气，有的同学不想对他们自己的目标负责。
中文学习者,"我吃的时候,每次一定把鸡蛋,大葱,酱油和芥末放在纳豆里,","我吃的时候,每次都一定要把鸡蛋,大葱,酱油和芥末放在纳豆里,"
中文学习者,从我小时候我父母都工作，所以我就天天帮忙做家务，照顾小妹妹和弟弟。,小时候我父母都要工作，所以我就天天帮忙做家务，照顾小妹妹和弟弟。
中文学习者,十二月前我尽多想进步的水平~~,十二月前我尽可能想多进步。
中文学习者,我把7门的考试终于考完了，七门，不多可是这次考试我特别讲究想取得好成绩，,我7门的考试终于考完了，七门，不多。可是这次考试我特别想取得好成绩，
中文学习者,昨天我跟两个男的朋友见面，才一年终于见面。,昨天我跟两个男性朋友见面，隔了一年终于见面。
中文学习者,我们三个人和以前一致，没有特别的，还很舒服有意思。,我们三个人和以前一样，没有特别的，还是很舒服、有意思。
中文学习者,女的朋友对我说对比起，因自己发生了太麻烦的事情。,那个女性朋友对我说自己发生了比较麻烦的事情。
中文学习者,这种售货机在韩国没有而且孩子们都喜欢橙子，所以虽然价格贵一些孩子们都尝尝。,在韩国没有这种售货机，而且孩子们都喜欢橙子，所以虽然价格贵一些孩子们都可以尝尝。
中文学习者,日本人初中时候学习“春望”“静夜思””送元二使安西”等的唐诗。,日本人初中会学习“春望”、“静夜思”、”送元二使安西”等的唐诗。
中文学习者,其中，孟浩然的「春暁」。,其中，还有孟浩然的“春晓”。
中文学习者,因为常常把这首［春眠不觉晓］的部分用睡懒觉的借口。,因为常常把这首“春眠不觉晓”的部分当作睡懒觉的借口。
中文学习者,我以前着的文章不怎么样。,我以前看的文章不怎么样。
中文学习者,"下个星期我每天都学西语了,没学汉语.","下个星期我每天都学西班牙语,不学汉语."
中文学习者,英语和西的语法象得多.,英语和西班牙语的语法很像。
中文学习者,"压岁钱的习惯本来“岁""`和”祟“是阶音，","压岁钱的由来：本来“岁""`和”祟“是谐音，"
中文学习者,当时我很生气地说；“你真了不起，有什么不好吃啊，就是你嘴刁，哼，别吃！”,当时我很生气地说：“你真了不起，有什么不好吃啊，就是你嘴刁，哼，别吃！”
中文学习者,今天我看了一个话，这是关于奥林匹克的选手。,今天我看了一句话，是关于奥林匹克的选手。
中文学习者,但是从今天不能常见面。,但是从今天起不能常见面。
中文学习者,这次的训:　健康与一点点的好奇心是打开对新的世界的门的钥匙。,这次的训:　健康与一点点的好奇心是打开新世界的门的钥匙。
中文学习者,我的中文课有十三人，六个男和七个女。,我的中文课有十三个人，有六个男生和七个女生。
中文学习者,"我在神户外大学习,在神户很多中国人,我昨天下课后坐地铁的时候看了一位中国人学习日语",我在神户外大学习，在神户有很多中国人，我昨天下课后坐地铁的时候看到了一位中国人在学习日语。
中文学习者,"我一看就有好奇,偷偷地看了他的课本.",我就有点儿好奇，偷偷地看了一下他的课本。
中文学习者,我想没有这个网站的话，我不会学习这样开心。,我想没有这个网站的话，我不会学习的这么开心。
中文学习者,下星期天我参加HSK了。,下个星期天我就要参加HSK考试了。
中文学习者,"我说东京是一个很干净的地方的时候，看起来许多人不相信我，要不不会理解""干净的城市""是什么意思。","我说东京是一个很干净的地方的时候，看起来许多人不相信我，要不就是不理解""干净的城市""是什么意思。"
中文学习者,她每周参加打太极拳的时候，跑长跑去体育馆。,她每周打太极的时候，长跑去体育馆。
中文学习者,"所以我也好好加油的,不要放弃,我发誓一定会当空姐的~~!","所以我也要好好加油,不放弃,我发誓我一定会当上空姐的!"
中文学习者,"只是···我听说过有人说:""善有善报、恶有恶报。""",只是，我听有人说过:“善有善报，恶有恶报。”
中文学习者,韩国的朋友门都用功学习.,韩国的朋友们都在用功学习。
中文学习者,(繁体呢，看懂是看懂，不过比简体需要更长时间。,繁体呢，看懂是能看懂，不过比看懂简体需要花更长时间。
中文学习者,不过比如说，我对听者说，他不认识的某一个人的话的话，他指这个人说话时，绝对用その人,不过比如说，我对听者说，他不认识的某一个人的话，他指这个人说话时，绝对用その人。
中文学习者,却，我对听者说，他也认识的某一个人的话的话，他指这个人说话时，绝对用あの人,然而，我对听者说，他也认识的某一个人的话，他指这个人说话时，绝对用あの人。
中文学习者,人们因为每天听见现在的日本经济情况最近百年内最不好，所以非常担心他们的将来，觉得他们必须节省开支。,人们因为每天听见现在的日本经济情况是近百年内最不好的，所以非常担心他们的将来，觉得他们必须节省开支。
中文学习者,老家从来给我的安全感会完全泯灭。,老房子一直以来给我的安全感会完全消失。
中文学习者,虽然那次危险安全地过去了，但我还认为我那段时间在恐惧下才明白如何是重要的。,虽然那次风波平安地过去了，但我还认为我那段时间在恐惧下才明白什么是重要的。
中文学习者,星期中看那么多人在城市中心逛街不很平常的,工作日看那么多人在城市中心逛街很不平常。
中文学习者,其实我们的动机没有那么有志，只想去玩一玩而躲开华盛顿一段时间。,其实我们的动机没有那么强烈，只想去玩一玩来躲开华盛顿一段时间。
中文学习者,在路上的时候我们说到我们在三个小时之后会赚到的大量钱，而想到能把那些钱花在什么东西。,在路上的时候我们说我们在三个小时之后会赚到大钱，而且想到能把那些钱花在买什么东西上面。
中文学习者,一下子我们对互相很生气，怪互相；到底谁以为再赌博会是个好主意？,一下子我们互相生彼此的气，互相责备，到底是谁认为再次赌博是个好主意的？
中文学习者,我一定被她鼓舞的因为我学她拿来我自己的四百块，跟着她走到轮盘赌。,我一定被她影响了，因为我学她取出我自己的四百块，跟着她走到轮盘赌。
中文学习者,"不过,下雨的时候,阴沉的天气会令人沉闷.","不过,下雨的时候,阴沉的天气会令人沉闷。"
中文学习者,“多咬减肥法”开发的是一位医生叫坂田利家教授，,开发“多咬减肥法”的是一位医生叫坂田利家教授，
中文学习者,但坦白的的说，从初次开始我对这个公司没什么想法了。,但坦白的的说，刚开始我就对这个公司没什么想法了。
中文学习者,可由于现在是房价的期间，所以门卫不让我们进去校园里面。,可由于现在是放假期间，所以门卫不让我们进校园里面。
中文学习者,总之，今天是交在这儿当地的朋友的第一天！,总之，今天是在这儿交当地朋友的第一天！
中文学习者,不是我来晚而是你来早！,不是我来晚而是你来早了！
中文学习者,"这次喷火是很小的,但是那山以于有很大的喷火的可能性.",这次喷的火很小，但是那座山以后有很大的可能性会喷火。
中文学习者,"喷火时的火山灰连在东京,横滨会看到了.",喷火时的火山灰蔓延到东京，横滨也看到了。
中文学习者,对我来说，听说开始秋分的季节，第一次想起来能吃萩饼的事情。,对我来说，听说秋分开始的时候，我才第一次想起来吃萩饼的事情。
中文学习者,当然，这也不是完全有效果，不免让人看刺青。,当然，这也不是一定有效果，难免让人看到刺青。
中文学习者,我交了朋友我知道一个网站，那边可以网上聊天今天第一次用的。,我交了个朋友，因为我知道一个网站，那边可以网上聊天，今天第一次用。
中文学习者,“互联网破坏文化人经验了的东西，再不能感动如果根据互联网，体验了世界，孩子丢失今后的世界的全部”,“互联网破坏了文化人体验了的东西，让他们再不能感动。如果依赖互联网，体验了世界，孩子会丢失今后的世界的全部”
中文学习者,他这样考虑“「信」是什么吗?那个不是自己知道那自己不知道不知道，随意地能插入自己的理想”,他这样考虑“‘信’是什么呢?那个不是自己，自己不知道，能好好地实现自己的理想”
中文学习者,他在暗的房间这样考虑“为了明确我的意识，必须破坏全部一次”,他在昏暗的房间这样考虑“为了明确我的意识，必须彻底破坏一次”
中文学习者,"""三，人对不能组织拼图玩具的碎片，觉得不幸。""","""三，人不能组装拼图玩具的碎片，会觉得不幸。"""
中文学习者,在这个餐厅喝酒以后同事们一起去台球场。,在这个餐厅喝了酒以后同事们一起去了台球场。
中文学习者,这里提一个理由日本人喜欢八德「仁、義、礼、智、忠、信、孝、悌」,这里提一个理由，日本人喜欢八德：“仁、義、礼、智、忠、信、孝、悌”。
中文学习者,像是中国旅行的礼物是什么？,像是到中国旅行的礼物有什么？
中文学习者,（但是不知道什幺时候给我联系，不会等回答吧！）,（但是不知道什么时候跟我联系，不会等不到回答吧！）
中文学习者,还没试试看用skype....,还没试试看用skype……
中文学习者,"看了""孙文""以后我觉得可以抱希望。","看了""孙文""以后我觉得充满希望。"
中文学习者,一九八三年我的父亲在一个银行工作，现在他还在那里攻作。,一九八三年我的父亲在一个银行工作，现在他还在那里工作。
中文学习者,这是把一个土豆蒸切十文字，和一盒黄油一起提供。,这家店提供一个切成十字的蒸土豆和一盒黄油。
中文学习者,客人觉得剩下的黄油大概再用。,客人觉得剩下的黄油可以再用。
中文学习者,没有原形和溶化的液体是在四角的金属容器被放，温用热水。,没有原形和融化的液体放在四角的金属容器里，用热水温。
中文学习者,他代替把备用轮胎安装还我车。,他把备用轮胎安装好就把车还我了。
中文学习者,收拾伞的时候，有些恰巧路过的人打招呼他们说谢谢。,收拾伞的时候，有些恰巧路过的人向他们打招呼说谢谢。
中文学习者,那是个真可爱的孩子们。,孩子们真可爱。
中文学习者,螺旋型通货紧缩的是我们只买便宜的东西→公司不太利润→工资变溅落→只买便宜的东西→以后，反复。,螺旋型通货紧缩指的是我们只买便宜的东西→公司利润不多→工资变低→只买便宜的东西→以后，反复循环。
中文学习者,这个学校是日本和中国的政府建立的，根据小册子在学校老师一百多，还有学校的管理严格。,这个学校是日本和中国的政府建立的，小册子介绍了一百多名在校老师，还有学校的严格管理政策。
中文学习者,因为我去年在清华大学的对外汉语教育中心上学，那个学校管理比较乱，老师质量的差别很多，有的老师教育方法很好，作业也有，有的老师教育方法很差，作业没有，下课立刻回家，不管学生有没有提问。,因为我去年在清华大学的对外汉语教育中心上学，那个学校管理比较乱，老师质量的参差不齐，有的老师教育方法很好，也有布置作业，有的老师教育方法很差，没有作业，下课立刻回家，不管学生有没有提问。
中文学习者,"我先做旅游,然后暂且归国日本,重新回回中国。","我先旅游,然后暂且归国（日本）,重新回到中国。"
中文学习者,然后把黄瓜切像红萝卜。,然后把黄瓜切得像红萝卜一样。
中文学习者,虽然树下不过天气已经35度，收拾行李后我和我爱人已经浑身出汗了。,虽然在树下，不过天气已经35度，收拾行李后我和我爱人已经浑身出汗了。
中文学习者,"政府原来不理公民的看法,政治方面的抗议之后,领导人就发起改革.","政府原来不理会公民的看法,政治方面的抗议之后,领导人就发起了改革."
中文学习者,"虽然我只会说几句中文句话而已,这是过去连想都没敢想的事.","虽然我只会说几句中文句话而已,但这是过去连想都没敢想的事."
中文学习者,"在悉尼大学,身在何方你都可以看见不在少数的民族,对文化交流真有好处.","在悉尼大学的任何地方你都可以看见很多民族,对文化交流很有好处."
中文学习者,特别对听力很有自信，但是看中国电视节目时发生很大的问题。,特别是对听力很有自信，但是看中国电视节目时有很大的问题。
中文学习者,我想读好的书，特别帮助我的生词水平。,我想读好书，帮助提高我的生词水平。
中文学习者,客人想吃没流动的寿司，曾经客人要直接点在近的服务员。,以前客人想吃寿司时，客人要直接向最的服务员点。
中文学习者,我很多地方把软线几次抽出插入。,我把很多地方网线几次抽出插入。
中文学习者,我想办法把光线的软线抽出插入好了。,我想办法把光线的网线插入好了。
中文学习者,“哎呀～，不是只不能上课，电话也不能使用了”,“哎呀，不只不能上课，电话也不能使用了”。
中文学习者,好像他们考察我们的集中力。,好像他们考察我们的注意力。
中文学习者,他们问我们“你们现在把自己比喻成在超市的某种商品，然后说明为什幺选了那个商品”,他们问我们：“你们现在把自己比喻成在超市的某种商品，然后说明为什么选了那个商品。”
中文学习者,如果工作一个月后，预定领1000元，但是实际领800元的话，相当着慌吧。,如果工作一个月后，预定领1000元，但是实际领800元的话，相当慌吧。
中文学习者,当然我知道这个原因是不足努力。,当然我知道这个原因是努力不足。
中文学习者,心里一定咕噜”今天不想去工作”。,心里一定咕噜：”今天不想去工作”。
中文学习者,他们的特色是-不能和别人沟通、交流。,他们的特色是：不能和别人沟通、交流。
中文学习者,他们之中真是精神上有毛病。,他们之中有些真是精神上有毛病。
中文学习者,我没有同屋所以我的房间为学习是一个方便的地方。,我没有同屋所以我的房间是一个方便学习的地方。
中文学习者,我现在要试图用每一个。,我现在要尝试使用每一个学过的词汇。
中文学习者,我也认真考虑过「反正学习汉语，能不能用汉语工作呢？」,我也认真考虑过：反正学习汉语，能不能用汉语工作呢？
中文学习者,听说kids-cafe做是为了孩子和家人。,听说做kids-cafe是为了孩子和家人。
中文学习者,"所以妈妈陪她的孩子来kids-cafe,孩子玩儿的时候,孩子的妈妈在这儿见朋友,休息一会儿,看书等等.","所以妈妈带着她的孩子来kids-cafe,孩子玩的时候,孩子的妈妈在这见朋友,休息一会,看书等等."
中文学习者,如果那件事真话的话，我可以饶恕小新的陶器。,如果那件事真实的话，我可以理解小新的淘气。
中文学习者,那么简单单词怎么完了。,那么简单的单词怎么忘了。
中文学习者,因为男的理发师对一位女人一直说话洗发露的问题。,因为男理发师对一位女人一直在讨论关于洗发露的问题。
中文学习者,上课以后我跟她通常去吃午饭，有很好玩。,上完课以后我经常跟她去吃午饭。
中文学习者,说不定韩国队赢了，不过要是我能看有趣的比赛，是满足。,说不定韩国队能赢，不过要是我能看到有趣的比赛，我就满足了。
中文学习者,在那里有一位我中国朋友的先辈.,在那里有一位我中国朋友的前辈。
中文学习者,我今天挑战把照片记载这日记。,我今天要挑战把照片记载在这篇日记里。
中文学习者,今天早上我起床以后我感想我的时间在这儿。,今天早上起床以后我就在想我的时间都在这儿。
中文学习者,他对我累地说”在公司时候很无聊，认真地想要下班”,他很累地对我说：”在公司的时候很无聊，迫切地想要下班。”
中文学习者,婚活是大概两年前被某人做出来的词语，表示人们为了找到很好的结婚对象一直努力的情况，现在比以前，更多人努力，还人们更加努力，所以这个词语出现了。,婚活是大概两年前被某人造出来的词语，表示人们为了找到很好的结婚对象一直努力的情况，现在比以前有更多人努力，而且人们更加努力，所以这个词语出现了。
中文学习者,到底我去年去玉渊潭公园看樱花了。,但是我去年还是去玉渊潭公园看樱花了。
中文学习者,最近我深深地感受到人生确实正进步。,最近我深深地感受到人生确实是在进步的。
中文学习者,我看她们认真地工作的样子有时候觉得不好意思，只有我一个人没有神情压力。,我有时候看她们认真工作的样子会觉得不好意思，因为只有我一个人没有精神压力。
中文学习者,今天课我学习中国的酒文化.,我今天上课学习了中国的酒文化。
中文学习者,"中国人点了很多菜,不过吃了几口,不停地喝酒.",中国人点了很多菜，只但是吃了几口，一直不停地喝酒。
中文学习者,读着书的时候发现还没学的汉子我不由得胡思乱想。,读着书的时候，发现还没学的汉字我就不由得胡思乱想。
中文学习者,我自己想一想汉字的来历和古老的故事。,我自己想一想汉字的来历和古老的故事。
中文学习者,正上课的时候，老师说，到今天报名就业营。,正上课的时候，老师说，今天就业营报名。
中文学习者,不久风子太大了，大雄妈妈很生气，说“就马上扔掉啊”,不久，风子长得太大了，大雄妈妈很生气，就说：“要马上扔掉啊。”
中文学习者,比如，我跟惠民聊了3个小时，我们上周也见过，那时候也聊了长时间，我们已经说了很多话，可是还是想说的话太多了。,比如，我跟惠民聊了3个小时，我们上周也见过，那时候也聊了很长时间，我们已经说了很多，可是想说的话还有很多。
中文学习者,可是，那时候我看其他小说着迷了，所以虽然我拿到《暗算》原著，不过没有注意而把它搁放了书架里。,可是，那时候我看其他小说入迷了，所以我虽然拿到了《暗算》原著，但是没有关注而是把它搁在了书架里。
中文学习者,因为，从6:00ａｍ我有功课。,因为，上午6:00我有功课。
中文学习者,她出生的时候，她的脚已经肥大2倍。,她出生的时候，她的脚已经肥大到了2倍。
中文学习者,它说有意思的消息，所以以下我想介绍它。,它说了一个有意思的消息，所以接下来我想介绍它。
中文学习者,第二个是，如果她经常摸着自己耳垂，她会感觉紧张。,第二个是，如果她经常摸着自己耳垂，她感觉到紧张。
中文学习者,而且，虽然我的日本朋友说错的声调，我可以听得懂，至少可以预测他想说什么，而中国人真不知道他说什么．很奇怪．！,而且，虽然我的日本朋友说了错的声调，但我可以听得懂，至少可以预测他想说什么，而对于中国人我真不知道他说什么，很奇怪！
中文学习者,这个星期的时间过的很愉快因为虽然学中文需要很多时间但是我觉得这样花时间没有什么压力。,这个星期过得很愉快，因为虽然学中文需要很多时间，但是我觉得这样花时间没有什么压力。
中文学习者,那是从我住的东京３５０公里的大城市。,那是距离我居住的东京３５０公里的大城市。
中文学习者,我继续加油的!我一定要当空姐的!,我会继续加油的!我一定要当空姐!
中文学习者,虽然用汉语写日记太难，可是每天对我的汉语能力有用。,虽然用汉语写日记太难，但是对我的汉语能力提升有帮助。
中文学习者,经朋友老卓介绍，今天正式登上l这个网站，开始新一轮的语言学习。,经朋友老卓介绍，今天正式登上了这个网站，开始新一轮的语言学习。
中文学习者,天皇，皇后，皇族人与十位的一般人以“生”为题都写了“短歌”。,天皇、皇后、皇族人和十位一般入选人士都以“生”为主题写了“短歌”。
中文学习者,我想呵你一会儿都先生去玩啊。,乌龟说：“我想你一会儿就飞上天去玩啊。
中文学习者,晚上老鹰准备毫厘篮子，路上吃的东西。,晚上，老鹰准备了一篮子食物，路上吃的东西。
中文学习者,之前，韩国冬天在家的时候，每个房间都铺设地暖设备，人们不用怕再寒冷的气候。,之前在韩国，冬天的时候，每个房间都铺设有地暖设备，人们不用再怕寒冷的气候。
中文学习者,虽然现在不能解决这个问题，但我相信，不久的那天明白了,虽然现在不能解决这个问题，但我相信，不久的将来，总会明白的。
中文学习者,我注重女性的温柔体贴，内们的美丽，还有容貌,我关注女性的温柔体贴，内心的善良，还有好的容貌。
中文学习者,我婆家是庄家，结婚以后我每次去婆家地时候看他们辛辛苦苦地干农活，才知道了城里人能够很方便，很舒服地买农作物是应该向农夫感谢的事情。,我婆家是庄稼人，结婚以后我每次去婆家的时候看他们辛辛苦苦地干农活，才知道了城里人能够很方便、很舒服地买农作物应该向农夫表达感谢。
中文学习者,然后，把胸部听诊了，而且X射线了。,然后，胸部听诊，而且照了片子。
中文学习者,我的孩子们真的很相好，平时寸步不离地一块儿玩，叽叽嘎嘎地聊聊天，也有时会吵架。,我的孩子们真的相处得很好，平时形影不离地一块儿玩，叽叽喳喳地聊聊天，也有时会吵架。
中文学习者,首先由似患妄想狂的‘我’，这个人物我觉得很现实的却他的想法都让我特别不舒服。,首先似患妄想狂的‘我’，这个人物让我觉得很真实却他的想法都让我感觉特别不舒服。
中文学习者,商业追求的是“效率化”，这是恰恰相反人的幸福。,商业追求的是效率化，这恰恰是和人的幸福相反的。
中文学习者,我最近在一家越过饭店吃饭的时，注意到了厨师和服务员是用汉语谈话。,我最近在一家越南饭店吃饭的时候，注意到了厨师和服务员是用汉语谈话的。
中文学习者,日本人一般来说，我们常常用婉转的说话。,一般来说，我们日本人常常用婉转的语言。
中文学习者,客人可以什么时候坐和离席，因为有巴士的出发的时间。,客人可以任何时候入座和离席，因为有巴士的出发的时间。
中文学习者,我暂时听茶的说明，会试试喝茶。,我暂时听着茶的说明，试了试喝茶。
中文学习者,3个小时左右在这里过了。,在这里过了3个小时左右。
中文学习者,门口前面有菜单，有点贵，火锅关联的菜比较多。,门口前面有菜单，有点贵，火锅菜比较多。
中文学习者,但再去刚才的大楼的地下，就知道这家店关闭着，因为应该黄金周。,但再去刚才的大楼的地下，就看见这家店关闭着，因为黄金周。
中文学习者,虽然早上氢气好，但是上午下雨的天很多。,虽然早上空气好，但是上午下雨的天数很多。
中文学习者,走天晚上，我和中国人的新朋友见面。,昨天晚上，我和新的中国人朋友见面。
中文学习者,但是，雨量变得更大以前，我会回家了。,但是，雨量变得更大以前，我就回家了。
中文学习者,好几次试试了，不过每次这样。,试了好几次，不过每次都这样。
中文学习者,酒保看到我们的样子过来对我说；“在这一带最一调情者的男把追女。”,酒保看到我们的样子过来对我说；“在这一带很多男调情者追女性。”
中文学习者,"他因为今年60岁了所以要退休现在的大学了,4月以后在别的私立大学继续教汉语。","他因为今年60岁了所以要从现在的大学退休了,4月以后在别的私立大学继续教汉语。"
中文学习者,此本书的题目是＜文章力の基本＞，被日语写的。,此本书的题目是《文章力の基本》，用日语写的。
中文学习者,我用此本书提高日语的质量吧。,我用此本书提高日语的水平吧。
中文学习者,不过癌是手术以后管理好的病。,不过癌是手术以后需要好好调理的病。
中文学习者,下课后女儿跟我说她要继续学习游泳，等老公晚上回家跟他商量一下，咱们决定了让女儿去游泳学校每周一天。,下课后女儿跟我说她要继续学习游泳，等老公晚上回家我跟他商量了一下，咱们决定让女儿每周去游泳学校一天。
中文学习者,到现在我上班时候没拿去盒饭，不过现在大体上那去盒饭。,我上班到现在没去拿盒饭，不过现在去拿盒饭。
中文学习者,我小心浪费，从现在越来越加油吧！,我小心浪费，从现在开始加油吧！
中文学习者,因为京都太有名，所以奈良的印象比较淡薄。,因为京都太有名，所以人们对奈良的印象比较淡薄。
中文学习者,第二，吉华滑雪场人很少，不要等坐吊椅的时间，很舒适。,第二，吉华滑雪场人很少，不用等坐吊椅的时间，很舒适。
中文学习者,"一般,我称呼对方时,用先生,或者小姐,或者直接叫对方的姓,名字.",一般情况下，我在称呼对方时会用先生或者小姐，或者直接叫对方的名字。
中文学习者,但是那个书架里已经满满很多书。,但是书架里已经摆满了书。
中文学习者,当时，我不明白我父亲的想法，很讨厌爸爸了。,当时，我不明白我父亲的想法，很讨厌爸爸。
中文学习者,那时，我第一次看过我爸爸哭的，我不知道为什么忽然给爸爸埋怨地说：“这病房里只有你一个人吗？,那时，我第一次看过我爸爸哭的，我不知道为什么忽然对爸爸埋怨地说：“这病房里只有你一个人吗？
中文学习者,他们都比我老，也他们开玩笑我了。,他们都比我老，也拿我开玩笑了。
中文学习者,现在我在大学学习，我有业余的时候我还上象棋。,现在我在大学学习，我有业余的时候我还上象棋课。
中文学习者,今天早上卫生纸把我的无名指切得一点儿了。,今天早上用卫生纸把我的无名指切得地方包一点儿了。
中文学习者,"我带在马来西亚回来的时候我非常麻烦您们了,谢谢您.","我在马来西亚的时候麻烦你们了,谢谢你们！"
中文学习者,它推荐一个英文报纸叫周刊ST.听说它卖好。,文章中推荐了一份英文报纸叫《周刊ST》，听说它卖得好。
中文学习者,所以，我天订被推荐的英文报纸。,于是，我决定订阅这份被杂志推荐的英文报纸。
中文学习者,我从十一点到六点逛街但是找到了很多给家里漂亮的礼物。,我从十一点一直逛街逛到下午六点，然后买到了很多给家人的漂亮的礼物。
中文学习者,今天早上我不知不觉就很想听一首歌，这首歌是我前几个礼拜才刚听得歌就是周杰伦的心雨。,今天早上我不知不觉地很想听一首歌，这首歌是我前几个礼拜才听过的歌，就是周杰伦的《心雨》。
中文学习者,电话之后，我的新上司对我讲，如果你有什么问题，可以跟对方的董事长用日语说说。,电话结束之后，我的新上司对我讲，如果你有什么问题，可以用日语跟对方的董事长说说。
中文学习者,到了23楼，太阳塞得很暖和吹风得很凉快感觉很刷！,到了23楼，太阳晒得很暖和，风吹得很凉快，感觉很爽！
中文学习者,我非常喜欢打台球爱好之中第一！,我非常喜欢打台球，它在我所有爱好中排第一！
中文学习者,可是这一年一点没有联系非常可惜啊！,可是这一年一点都没有练习，非常可惜啊！
中文学习者,我在日本的时候，我们日本人朋友说《你想吃什么？》,我在日本的时候，我们日本人朋友说：“你想吃什么？”
中文学习者,"下个星期还有别的,,,天哪.",下个星期还有别的考试，天哪！
中文学习者,"我希望你,正在读我乱乱写的字,可以跟我做个好朋友。",我希望你正在读我乱写的字，并且可以跟我做好朋友。
中文学习者,"我是从新加坡来的,是华人,但是我比较喜欢用英语讲话,没有练习华文,",我是从新加坡来的华人，但是我比较喜欢用英语讲话，没有练习过中文。
中文学习者,"如果你要叫我,就是太好了哇!",如果你要是教我，那就太好了哇！
中文学习者,因为我每周一次练习太极拳，所以我希望参加8月8号的在北京体育馆周围的太极拳。,因为我每周都要练习一次太极拳，所以我希望我能参加8月8号在北京体育馆周围举办的太极拳活动。
中文学习者,今天本来11点半开始会议，但是社长突然改变了主意，变了从12点开始，但是结果12点半开始会议了。,今天本来预计11点半开始会议，但是社长突然改变了主意，变成从12点开始，结果等到12点半会议才开始。
中文学习者,我一个月开始照了午餐的照片。,我这个月来陆续照了很多午餐的照片。
